4179;4911;0.945893723031749
7094;9189;0.9363353978032651
8630;8805;0.8828868347665539
101462;109714;0.7845298310984736
5025;9863;0.914285711620165
4441;8151;0.9325022801108983
11531;6210;0.8434782611287158
5204;7514;0.876811595066734
10361;6761;0.8801932283069777
3757;6377;0.8958940791047139
7898;8422;0.8288474989973981
5574;7562;0.8217391345811929
2890;2891;0.9057971005854399
6944;7731;0.9455486587856127
7653;8029;0.9070048332214355
109608;109714;0.8110367940819783
6413;7975;0.9710144944812941
4108;7977;0.9830917819686558
5830;8888;0.8101175764332648
11423;11538;0.933260871016461
3792;8891;0.918115944966026
5360;8430;0.9244487441104392
4124;6737;0.8913043478260869
6382;7920;0.9565217391304349
3134;6210;0.8937198130980781
7344;8291;0.941647591798202
1818;7075;0.8867753614550052
101515;101521;0.8108695641807888
5542;6695;0.9492753744125366
109532;109725;0.812146307333656
7540;8823;0.9127526490584663
104145;109608;0.7155430316925049
4124;7722;0.8913043478260869
104145;109714;0.8115942063538926
2026;4601;0.9130434834438822
10293;7599;0.8459004733873451
103832;109732;0.8608695631441864
2771;5458;0.9927536197330641
4184;6950;0.9317632913589479
3670;7769;0.8782818835714591
2823;4684;0.9435545361560325
101462;104145;0.6860681875892308
105016;107434;0.8230676320583924
109495;109674;0.8079710110374119
5371;5959;0.8309178663336713
7769;8151;0.8552075987276825
10119;7664;0.9601449318554092
4676;8097;0.8408638912698497
4145;4886;0.9937888202459916
10383;7653;0.9070048332214355
7540;7542;0.8357315063476562
8370;9876;0.9159420339957528
100810;105094;0.8633540402288024
4709;4710;0.8797101456186046
7731;9868;0.830871880054474
10361;7869;0.980676329654196
4358;6398;0.8095238001450249
6858;7653;0.8548309232877649
1884;9542;0.9450483114823053
109053;109245;0.8559006206367327
7515;8151;0.9325022801108983
106803;107918;0.8902173923409503
101462;109608;0.8517694576926854
7920;8494;0.9468599169150644
6992;7802;0.9210145007009093
4441;7769;0.9227053186167842
104789;105642;0.8030690550804138
8260;8445;0.9309523857158163
2139;3296;0.845728451791017
7653;7852;0.9070048332214355
3395;5122;0.8573499010956805
8364;8526;0.9875776353089707
5780;5782;0.8956521697666334
4563;5122;0.8110765970271567
10785;10833;0.8173912990352382
8301;9114;0.80000000414641
2366;2367;0.9091787338256836
11531;3134;0.8739130406276039
1838;7934;0.9171842699465544
6506;6952;0.9251345758852753
4588;4774;0.8115941959878674
105723;107973;0.8500749650208848
109296;109299;0.9142031410466072
7794;9063;0.9271221549614619
7542;8823;0.8907987864121147
103350;104042;0.8421052746150806
3395;4563;0.6738095166890518
7794;8890;0.9512516519297726
6354;8424;0.8536231880602629
3670;8151;0.8966251145238462
4490;7121;0.884057967559151
6314;8464;0.9438861763995628
7192;7778;1.0
6761;7869;0.8608695579611737
4179;4732;0.945893723031749
8274;8630;0.8828868347665539
5776;9008;0.8469565225684125
6802;7794;0.9271221549614619
7525;8995;0.9173913002014161
7094;9189;0.9542410671710968
5025;9863;0.9383928552269936
6811;7429;0.9630887769162656
6761;7869;0.8999999947845936
2823;4684;0.9594298228621484
7794;8890;0.964962124824524
6562;8870;0.9661458283662796
7794;9063;0.9476190488785508
11423;11538;0.9520312510430814
6944;7731;0.9608630985021591
7769;8151;0.8959304615855218
6802;7794;0.9476190488785508
2317;4988;0.9636363610625267
8370;9876;0.9395833369344473
11006;11008;0.8854166688397527
109608;109714;0.8641826957464218
4179;4732;0.9611111134290696
8364;8526;0.9910714253783227
4709;4710;0.913541667163372
7201;8536;1.0
4588;4774;0.8645833283662797
8260;8445;0.950372027233243
6992;7802;0.9432291723787786
10230;7653;0.9112847298383714
7515;7769;0.9444444477558136
4179;4911;0.9611111134290696
10383;7653;0.9331597238779068
7540;7542;0.8819320201873779
11531;6210;0.8875000001862645
6506;6952;0.9461904764175416
2771;5458;0.9947916641831398
10293;7599;0.8892409652471542
4441;8151;0.9514860138297082
4184;6950;0.9509548656642438
6858;7653;0.8956597261130811
7192;7778;1.0
7515;8151;0.9514860138297082
3395;5122;0.8974702414125204
5204;7514;0.911458333954215
7653;8029;0.9331597238779068
4441;7769;0.9444444477558136
6922;9161;0.9522727280855179
7653;7852;0.9331597238779068
4145;4886;0.9955357145518064
6354;8424;0.894791666418314
5426;6761;0.8999999947845936
6756;8537;0.9723214153200389
6413;7975;0.9791666679084301
10000;8664;0.9565972238779069
10361;6761;0.9138888828456402
7344;8291;0.9580592066049577
10119;7664;0.9713541697710754
5360;8430;0.9456975348293781
10361;5426;0.9861111119389534
10320;7581;0.940347231924534
4124;6737;0.921875
11455;5289;0.9321267008781433
7525;8995;0.9406249970197679
3134;6210;0.9236111156642437
10312;9807;0.911892362870276
7920;8494;0.9618055652827026
11531;3134;0.9093749979510903
7540;8823;0.9372909665107727
7542;8823;0.9215116277337074
2139;3296;0.8891173247247935
3670;8151;0.9256993010640144
4384;5657;1.0
4124;7722;0.921875
3792;8891;0.9411458354443312
5780;5782;0.9249999970197678
6798;9068;0.8159362534061074
1884;9542;0.9605034738779069
5542;6695;0.9635416753590107
6382;7920;0.9687500000000001
3757;6377;0.9251738693565131
6314;8464;0.9596681892871858
10361;7869;0.9861111119389534
4108;7977;0.9878472182899714
2026;4601;0.9375000037252903
1838;7934;0.940476194024086
3670;7769;0.9125151038169862
7731;9868;0.8784391637891532
1818;7075;0.9186197910457851
2890;2891;0.932291666045785
5185;7072;0.875
10000;8664;0.9228395091162788
2823;4684;0.9278752406438192
4145;4886;0.9904761910438538
6756;8537;0.9441269569926791
10119;7664;0.9486772550476922
6382;7920;0.9444444444444444
6944;7731;0.9285714361402724
8364;8526;0.9841269784503512
2317;4988;0.9353535307778252
1884;9542;0.9297839535607232
6314;8464;0.9282990031772189
4179;4732;0.9308642016516792
4384;5657;1.0
6922;9161;0.9151515165964762
7094;9189;0.9023809432983398
4441;8151;0.9137529134750366
10361;7869;0.970370372136434
7794;8890;0.9377104441324869
7201;8536;1.0
3670;8151;0.8679098685582479
10361;5426;0.970370372136434
7794;9063;0.9031746056344774
4184;6950;0.9114197625054253
5542;6695;0.9259259435865614
6506;6952;0.904338624742296
2771;5458;0.9907407363255819
6802;7794;0.9031746056344774
6562;8870;0.9277777671813965
7515;8151;0.9137529134750366
6811;7429;0.9251207907994589
7344;8291;0.9254385895199246
4108;7977;0.9740740656852722
4179;4911;0.9308642016516792
7731;9868;0.7559083104133606
8260;8445;0.9091269903712802
7192;7778;1.0
7920;8494;0.9296296503808763
6413;7975;0.9555555582046509
5542;6695;0.9305555721124014
6756;8537;0.9480952123800913
7344;8291;0.9440789421399435
1838;7934;0.920634925365448
10361;7869;0.970370372136434
7731;9868;0.7749559283256531
4145;4886;0.9904761910438538
4179;4732;0.9481481512387594
6382;7920;0.9583333333333334
6922;9161;0.9363636374473572
6761;7869;0.8499999940395355
8274;8630;0.887766549984614
4490;7121;0.8888888855775198
10320;7581;0.8940740923086802
7794;9063;0.9218253990014394
7794;8890;0.9532828330993652
10361;5426;0.970370372136434
6562;8870;0.9277777671813965
6802;7794;0.9218253990014394
1884;9542;0.9473379651705424
8364;8526;0.9880952338377634
11455;5289;0.9095022678375244
3670;8151;0.9009324014186859
3757;6377;0.8761603931585947
6811;7429;0.9299517075220743
6992;7802;0.9055555661519369
4179;4911;0.9481481512387594
7540;7542;0.8425760269165039
7542;8823;0.8953488369782766
4384;5657;1.0
6506;6952;0.928253968556722
7540;8823;0.9163879553476969
3792;8891;0.9111111164093018
4184;6950;0.9314814905325571
100810;105094;0.8690476218859354
8260;8445;0.9278769890467325
4108;7977;0.9740740656852722
4709;4710;0.8847222228844961
2771;5458;0.9930555522441864
7653;7852;0.8796296318372091
6413;7975;0.9555555582046509
109296;109299;0.8984327713648478
6314;8464;0.9462242523829142
6858;7653;0.8129629691441854
1818;7075;0.8763888875643412
2366;2367;0.8974073926607767
8630;8805;0.887766549984614
5426;6761;0.8499999940395355
10000;8664;0.9421296318372091
2823;4684;0.9459064304828644
10361;6761;0.8796296219031016
5025;9863;0.9035714268684387
10119;7664;0.9609127044677734
5360;8430;0.9040848116079966
10230;7653;0.8462963104248047
10293;7599;0.8231546183427175
7201;8536;1.0
7515;8151;0.9353146851062775
7525;8995;0.9208333293596903
10383;7653;0.8796296318372091
6944;7731;0.9436508019765218
4441;8151;0.9353146851062775
2317;4988;0.9515151480833689
7653;8029;0.8796296318372091
7192;7778;1.0
7920;8494;0.9435185392697653
6811;7429;0.97826087474823
7094;9189;1.0
109296;109299;0.9250301122665405
5025;9863;0.9124999940395355
2823;4684;0.9188596457242966
7794;8890;0.9299242496490479
3395;5122;1.0
11006;11008;1.0
7794;9063;0.916071429848671
11423;11538;0.989999994635582
7769;8151;0.9029720276594162
6944;7731;0.9321428537368774
8364;8526;0.9821428507566452
2890;2891;1.0
8260;8445;0.9156250059604645
4384;5657;1.0
10230;7653;0.9111111164093018
6562;8870;1.0
7515;7769;1.0
4179;4911;0.922222226858139
10383;7653;0.9444444477558136
6802;7794;0.916071429848671
105016;107434;1.0
109532;109725;0.9472222179174423
11531;6210;1.0
101992;106910;0.875
4441;8151;0.9029720276594162
103350;104042;0.9396929889917374
7201;8536;1.0
10293;7599;0.8513986021280289
6858;7653;0.9111111164093018
6756;8537;0.9821428507566452
6506;6952;0.892380952835083
2771;5458;0.9895833283662796
4184;6950;0.9097222238779068
7515;8151;0.9029720276594162
11531;3134;1.0
5204;7514;1.0
106803;107918;1.0
2317;4988;0.9272727221250534
4441;7769;1.0
7525;8995;0.8812499940395355
4145;4886;1.0
7653;7852;0.9444444477558136
6922;9161;0.9045454561710358
10000;8664;0.9131944477558136
7653;8029;0.9444444477558136
109495;109674;0.875
6354;8424;0.9833333343267441
6413;7975;1.0
5542;6695;0.9791666716337204
7344;8291;0.9161184132099152
5360;8430;0.9501748234033585
10119;7664;0.9449404776096344
11455;5289;0.8642534017562866
10361;5426;1.0
4124;6737;1.0
10320;7581;0.9466666728258133
10785;10833;0.9749999940395355
7920;8494;0.9375
10312;9807;1.0
7192;7778;1.0
3134;6210;1.0
2026;4601;1.0
7540;8823;0.8745819330215454
2139;3296;0.9188596457242966
6992;7802;0.9333333373069763
3792;8891;0.9083333313465118
1818;7075;0.875
3670;8151;0.8513986021280289
4124;7722;1.0
109053;109245;1.0
1884;9542;0.9210069477558136
5780;5782;1.0
3757;6377;0.9105263203382492
6382;7920;0.9375
6314;8464;0.9193363785743713
1838;7934;0.880952388048172
10361;7869;1.0
3670;7769;0.936141312122345
2366;2367;0.9083333313465118
4108;7977;1.0
4179;4732;0.922222226858139
7731;9868;0.9142857193946838
8370;9876;0.9833333343267441
