1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
1.0;1.0;1.0;1.0;1.0;1.0;0.875;1.0
0.949999988079071;1.0;0.9375;0.9473684430122375;1.0;1.0;1.0;1.0
0.9555556178092957;1.0;1.0;1.0;0.9655172228813171;1.0;0.970588207244873;1.0
1.0;1.0;1.0;1.0;0.8823529481887817;1.0;1.0;1.0
0.9222221970558167;1.0;1.0;1.0;1.0;0.9333333373069763;0.7096774578094482;1.0
1.0;1.0;1.0;0.9375;1.0;0.8999999761581421;1.0;1.0
1.0;1.0;0.8888888955116272;0.9333333373069763;1.0;1.0;0.9166666865348816;1.0
1.0;1.0;0.875;1.0;1.0;1.0;1.0;1.0
1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0
0.9666666984558105;1.0;1.0;0.8666666746139526;0.875;1.0;0.8823529481887817;1.0
1.0;1.0;1.0;1.0;0.9714285731315613;0.9523809552192688;1.0;1.0
0.949999988079071;1.0;0.95652174949646;1.0;1.0;1.0;1.0;1.0
1.0;0.9444444179534912;0.8421052694320679;0.9166666865348816;0.8125;0.8709677457809448;0.8333333134651184;1.0
0.9555556178092957;1.0;1.0;0.75;1.0;1.0;1.0;1.0
1.0;1.0;1.0;1.0;1.0;0.8709677457809448;1.0;1.0
0.949999988079071;0.7777778506278992;0.9375;0.9473684430122375;1.0;1.0;1.0;1.0
0.9714285731315613;1.0;1.0;1.0;1.0;1.0;1.0;1.0
1.0;1.0;1.0;0.75;1.0;1.0;1.0;1.0
0.9111111164093018;1.0;1.0;1.0;1.0;1.0;1.0;1.0
1.0;0.0;1.0;1.0;0.949999988079071;1.0;1.0;0.0
1.0;1.0;1.0;0.8571428656578064;1.0;0.9411764740943909;0.9166666865348816;1.0
1.0;1.0;1.0;0.9523809552192688;1.0;1.0;1.0;1.0
1.0;1.0;1.0;0.9375;1.0;1.0;1.0;1.0
0.9333333373069763;1.0;0.9523809552192688;1.0;1.0;0.9444444179534912;1.0;1.0
1.0;1.0;1.0;0.8999999761581421;1.0;1.0;1.0;1.0
1.0;1.0;0.875;0.7777777910232544;0.8285714387893677;0.9166666865348816;0.8260869383811951;1.0
0.9333333373069763;1.0;0.800000011920929;0.9642857313156128;0.9333333373069763;1.0;1.0;1.0
1.0;1.0;1.0;1.0;0.9629629850387573;1.0;1.0;1.0
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
1.0;1.0;1.0;0.8666666746139526;1.0;1.0;1.0;1.0
1.0;1.0;1.0;1.0;1.0;0.9795918464660645;1.0;1.0
