0.9666666984558105;1.0;1.0;0.8666666746139526;0.875;1.0
0.2666666805744171;1.0;1.0;1.0;1.0;1.0
1.0;0.0;0.5;0.7142857313156128;0.0;0.0
0.6666666865348816;0.0;0.7037037014961243;0.30000001192092896;0.47058820724487305;0.0
0.6666666865348816;0.0;0.4399999976158142;0.9090908765792847;0.22727274894714355;0.0
1.0;0.0;0.7894736528396606;0.8333333134651184;0.17391306161880493;0.0
0.800000011920929;0.0;0.25;0.4285714030265808;0.46666663885116577;0.0
0.5333333611488342;0.0;0.5555555820465088;0.4736841917037964;0.75;0.0
0.8888888955116272;1.0;0.9375;0.9047619104385376;0.695652186870575;1.0
1.0;1.0;0.8888888955116272;0.800000011920929;0.5;1.0
1.0;1.0;0.5;0.2857142686843872;0.75;1.0
1.0;0.0;0.615384578704834;0.3333333134651184;0.45454543828964233;0.0
0.3047619163990021;1.0;0.8999999761581421;0.8888888955116272;0.1904761791229248;0.0
1.0;0.0;0.050000011920928955;0.25;0.8181818127632141;0.0
0.8074285387992859;1.0;0.800000011920929;0.8421052694320679;1.0;1.0
1.0;1.0;0.875;1.0;1.0;1.0
0.7666666507720947;1.0;0.6363636255264282;0.7692307829856873;0.1764705777168274;1.0
0.550000011920929;1.0;0.8333333134651184;0.8421052694320679;0.9230769276618958;1.0
0.6666666865348816;0.0;0.36000001430511475;0.8333333134651184;0.7727272510528564;0.0
0.4238095283508301;1.0;0.10526317358016968;0.07692307233810425;0.06666666269302368;0.0
1.0;1.0;1.0;0.9090908765792847;0.7058823108673096;1.0
0.800000011920929;0.0;0.5555555820465088;0.1818181872367859;0.5;0.0
1.0;1.0;0.1860465407371521;0.574999988079071;0.7878787517547607;0.0
0.5;0.0;0.4166666865348816;0.5;0.30000001192092896;0.0
0.8571428656578064;1.0;0.0;0.2631579041481018;0.1904761791229248;0.0
0.8755555152893066;1.0;0.7333333492279053;0.8999999761581421;0.8999999761581421;1.0
0.9666666984558105;1.0;0.8888888955116272;1.0;0.8571428656578064;1.0
0.43619048595428467;0.0;0.699999988079071;0.5333333015441895;0.3529411554336548;0.0
0.7333333492279053;0.0;0.5;0.800000011920929;0.5;0.0
0.8999999761581421;1.0;1.0;0.9090908765792847;0.6000000238418579;1.0
1.0;1.0;0.22857141494750977;0.22727274894714355;0.125;0.0
0.9333333373069763;1.0;0.9142857193946838;0.75;0.9166666865348816;1.0
0.9523809552192688;1.0;0.8125;0.8500000238418579;0.8235294222831726;1.0
0.9555556178092957;1.0;1.0;0.75;1.0;1.0
1.0;0.9444444179534912;1.0;1.0;1.0;1.0
1.0;1.0;0.6666666269302368;0.25;0.0;1.0
0.800000011920929;0.9444444179534912;0.307692289352417;0.125;0.04000002145767212;0.0
1.0;0.0;1.0;1.0;0.949999988079071;0.0
0.644444465637207;1.0;1.0;1.0;1.0;1.0
0.9333333373069763;1.0;0.9428571462631226;1.0;0.9166666865348816;1.0
0.75;1.0;0.7777777910232544;1.0;1.0;1.0
1.0;0.0;0.6000000238418579;0.7142857313156128;1.0;0.0
1.0;1.0;0.375;0.9333333373069763;0.3125;1.0
1.0;0.0;0.037037014961242676;0.44999998807907104;0.7272727489471436;0.0
0.6222222447395325;1.0;0.24324321746826172;0.0;0.04166668653488159;0.0
0.949999988079071;1.0;0.9375;0.9473684430122375;1.0;1.0
0.4000000059604645;0.0;0.75;0.7368420958518982;0.5;0.0
1.0;0.0;0.260869562625885;0.8571428656578064;0.800000011920929;0.0
1.0;0.0;0.75;0.9047619104385376;0.6666666269302368;0.0
0.6666666865348816;0.0;0.8500000238418579;0.7333333492279053;0.6521738767623901;0.0
1.0;1.0;0.2142857313156128;1.0;1.0;0.0
1.0;0.0;0.6666666269302368;0.476190447807312;0.19999998807907104;0.0
1.0;1.0;1.0;1.0;0.6499999761581421;1.0
0.8333333134651184;0.0;0.5;0.5;0.4444444179534912;0.0
1.0;0.0;0.0476190447807312;0.25;0.9166666865348816;0.0
0.5;0.0;0.6842105388641357;0.7368420958518982;0.25;0.0
1.0;0.0;1.0;0.5833333730697632;0.3529411554336548;0.0
1.0;1.0;0.625;0.8999999761581421;0.8571428656578064;1.0
1.0;1.0;0.0;0.04166668653488159;0.050000011920928955;0.0
0.8333333730697632;1.0;0.9130434989929199;1.0;1.0;1.0
1.0;1.0;0.5;0.2571428418159485;0.75;1.0
1.0;0.0;0.26923078298568726;0.47826087474823;0.75;0.0
1.0;0.0;0.5555555820465088;0.3181818127632141;0.3333333134651184;0.0
0.8083333373069763;1.0;0.6666666269302368;0.31707316637039185;0.5161290168762207;1.0
1.0;0.0;0.19999998807907104;0.800000011920929;0.75;0.0
0.8666666746139526;1.0;1.0;0.8666666746139526;0.875;1.0
1.0;0.0;0.75;0.125;0.6666666269302368;0.0
1.0;1.0;0.0;0.0;0.1428571343421936;1.0
1.0;1.0;1.0;0.3720930218696594;0.8333333134651184;1.0
1.0;0.0;0.9090908765792847;0.3928571343421936;0.5;0.0
1.0;1.0;0.44999998807907104;0.75;0.19999998807907104;0.0
1.0;1.0;0.2666666507720947;0.6415094137191772;0.48571425676345825;1.0
0.8333333730697632;1.0;1.0;1.0;1.0;1.0
1.0;1.0;1.0;0.8421052694320679;0.7857142686843872;1.0
1.0;0.0;0.0;0.699999988079071;0.9166666865348816;0.0
0.3499999940395355;1.0;0.19354838132858276;0.19298243522644043;0.10526317358016968;0.0
1.0;0.0;0.523809552192688;0.3571428656578064;0.8333333134651184;0.0
1.0;1.0;0.8461538553237915;0.20930230617523193;0.6000000238418579;1.0
0.4333333373069763;1.0;1.0;1.0;0.8235294222831726;1.0
1.0;1.0;0.9285714030265808;0.800000011920929;0.8571428656578064;1.0
0.6874008178710938;1.0;0.46666663885116577;0.5;0.37142854928970337;0.0
0.6000000238418579;0.9444444179534912;0.38235294818878174;0.022727251052856445;0.3030303120613098;0.0
1.0;0.0;0.5;0.9285714030265808;0.8999999761581421;0.0
0.7511904239654541;1.0;0.8421052694320679;0.0;0.0;1.0
1.0;0.0;0.3333333134651184;0.3461538553237915;0.3636363744735718;0.0
1.0;0.5555555820465088;1.0;0.9285714030265808;1.0;0.0
1.0;0.0;0.0;0.6000000238418579;0.8181818127632141;0.0
0.3375000059604645;1.0;0.5909091234207153;0.7647058963775635;0.8181818127632141;1.0
0.7250000238418579;1.0;1.0;0.9599999785423279;1.0;1.0
1.0;0.0;0.3333333134651184;0.3333333134651184;0.47058820724487305;0.0
0.7333332896232605;1.0;0.1388888955116272;0.238095223903656;0.1860465407371521;0.0
1.0;0.0;0.8947368264198303;0.625;0.75;0.0
1.0;1.0;0.8846153616905212;0.7272727489471436;0.7777777910232544;1.0
0.625;0.0;0.375;0.5;0.2666666507720947;0.0
0.965656578540802;1.0;0.7272727489471436;0.125;0.7272727489471436;1.0
0.5666666626930237;1.0;1.0;1.0;1.0;1.0
1.0;0.0;1.0;1.0;1.0;1.0
1.0;0.0;0.4583333134651184;0.9090908765792847;0.25;0.0
0.800000011920929;0.0;0.375;0.1428571343421936;0.2666666507720947;0.0
0.6666666865348816;1.0;0.9333333373069763;1.0;0.9473684430122375;1.0
1.0;1.0;1.0;0.8333333134651184;1.0;1.0
1.0;0.0;0.7272727489471436;0.5454545021057129;0.2631579041481018;0.0
0.46666669845581055;1.0;0.9166666865348816;0.8421052694320679;0.8823529481887817;0.0
0.9809524416923523;1.0;0.9375;0.9523809552192688;0.7200000286102295;1.0
1.0;1.0;0.3500000238418579;0.5;0.5357142686843872;1.0
0.5333333611488342;0.0;0.6666666269302368;0.800000011920929;0.8571428656578064;0.0
1.0;0.0;0.03333336114883423;0.30000001192092896;0.523809552192688;0.0
1.0;0.0;0.6666666269302368;0.5714285373687744;0.5625;0.0
1.0;0.0;1.0;0.7272727489471436;0.8888888955116272;0.0
1.0;0.0;0.04166668653488159;0.5;0.550000011920929;0.0
0.49629634618759155;1.0;0.800000011920929;0.8571428656578064;0.8333333134651184;1.0
1.0;0.0;0.7777777910232544;0.875;0.8333333134651184;0.0
0.644444465637207;1.0;0.8695652484893799;0.875;0.800000011920929;1.0
1.0;0.0;0.7142857313156128;0.3181818127632141;0.5833333730697632;0.0
0.6666666865348816;0.0;0.3500000238418579;0.6774193644523621;0.7368420958518982;0.0
1.0;0.0;0.5;0.6000000238418579;0.29411762952804565;0.0
0.5200000405311584;1.0;0.9230769276618958;0.0;0.08333331346511841;0.0
0.6666666865348816;0.0;0.3999999761581421;1.0;0.45454543828964233;0.0
1.0;0.0;0.5833333730697632;0.7222222089767456;0.8888888955116272;0.0
1.0;1.0;1.0;0.523809552192688;1.0;1.0
0.8999999761581421;1.0;0.5357142686843872;0.19512194395065308;0.05128204822540283;0.0
1.0;0.0;0.307692289352417;0.6086956262588501;0.47058820724487305;0.0
1.0;0.6666666865348816;1.0;1.0;1.0;1.0
0.75;1.0;0.25641024112701416;0.07999998331069946;0.2857142686843872;0.0
1.0;1.0;0.3333333134651184;1.0;0.20967739820480347;1.0
0.6666666865348816;0.0;0.75;0.8095238208770752;0.3333333134651184;0.0
1.0;1.0;0.6976743936538696;0.44999998807907104;0.7027027010917664;0.0
1.0;0.0;0.5;0.1785714030265808;0.6363636255264282;0.0
1.0;1.0;0.8421052694320679;0.8333333134651184;0.8947368264198303;1.0
0.8666666746139526;1.0;0.699999988079071;0.6666666269302368;0.8235294222831726;1.0
1.0;1.0;0.7647058963775635;0.692307710647583;0.4285714030265808;1.0
